"business_id","name","full_address","categories","city","state","review_count","neighborhoods"
"qE5Q3Yj2Up3wewsh1NsTuA","Eggs-R-Us","2350 Noblestown Rd
Ste 13
West End
Pittsburgh, PA 15205","c(""Breakfast & Brunch"", ""Restaurants"")","Pittsburgh","PA",36,"West End"
"Za0bV7GjMDbcc4nZY6K3HQ","Bruegger's Bagels","Market Square
26 Market St
Downtown
Pittsburgh, PA 15222","c(""Food"", ""Sandwiches"", ""Bagels"", ""Breakfast & Brunch"", ""Restaurants"")","Pittsburgh","PA",8,"Downtown"
"b-VLJb2e35qdhJmmbbZ36g","Bella Vista","1204 Grandview Ave
Duquesne Heights
Pittsburgh, PA 15211","c(""Restaurants"", ""Italian"")","Pittsburgh","PA",27,"Duquesne Heights"
"3aR6QgHT4AFMsNG9e4T4xA","Hong Kong Taste","366 Butler St
Etna
Pittsburgh, PA 15223","c(""Chinese"", ""Restaurants"")","Pittsburgh","PA",5,"Etna"
"evHsFv7BbO-FrAtb7aN8JA","Pittsburgh Fish & Chicken","1312 Benton Ave
Brighton Heights
Pittsburgh, PA 15212","c(""Seafood"", ""Fish & Chips"", ""Chicken Wings"", ""Restaurants"")","Pittsburgh","PA",4,"Brighton Heights"
"NQ079oIXNiSAIkrjc5Avew","Yimmy's Deli","650 Smithfield St
Downtown
Pittsburgh, PA 15222","c(""Delis"", ""Restaurants"")","Pittsburgh","PA",20,"Downtown"
"XRLPalwuNwc3ROsYkmWpbA","Qdoba Mexican Grill","601 Grant St
Ste 1
Downtown
Pittsburgh, PA 15219","c(""Mexican"", ""Restaurants"")","Pittsburgh","PA",5,"Downtown"
"l9FkF83RcVQQ8CT4FWIOiA","Cherries Diner","212 Forbes Ave
Downtown
Pittsburgh, PA 15222","c(""Breakfast & Brunch"", ""Diners"", ""Restaurants"")","Pittsburgh","PA",19,"Downtown"
"kV1Ev0RA3L1gRbU8GLeN2Q","Carbonara's Restaurant","250 Mount Lebanon Blvd
Pittsburgh, PA 15234","c(""Italian"", ""Pizza"", ""Restaurants"")","Pittsburgh","PA",29,"character(0)"
"KiIMCRHWhe-Db4z20L96_g","Il Burloni La Pizza E Cucina","2101 Greentree Rd
Pittsburgh, PA 15220","c(""Restaurants"", ""Italian"")","Pittsburgh","PA",18,"character(0)"
"T50eTHtbkYMXeFDmVZyKEw","Cafe Cravings","402 Bigham St
Mt. Washington
Pittsburgh, PA 15211","c(""Cafes"", ""Sandwiches"", ""Restaurants"")","Pittsburgh","PA",8,"Mt. Washington"
"jPFmnprx_NbQRDMiQd-YAA","Silk Road Gourmet Chinese","5301 Grove Rd, Ste 1
Pittsburgh, PA 15236","c(""Steakhouses"", ""Sushi Bars"", ""Chinese"", ""Restaurants"")","Pittsburgh","PA",48,"character(0)"
"lgnnZL0Cp6_q1Xx_4a0gpA","McDonald's","505 Smithfield St
Downtown
Pittsburgh, PA 15222","c(""Burgers"", ""Fast Food"", ""Restaurants"")","Pittsburgh","PA",5,"Downtown"
"T6Y4UArFtF8HPg_RNnZ7HA","Hook Fish & Chicken","6960 5th Ave
Homewood
Pittsburgh, PA 15208","c(""Chicken Wings"", ""Restaurants"")","Pittsburgh","PA",9,"Homewood"
"B2eenzL3ndV2fKkHu0wVJA","Molly Brannigans","660 Washington Rd
Pittsburgh, PA 15228","c(""Irish"", ""Restaurants"")","Pittsburgh","PA",7,"character(0)"
"ES-bdRYNDqwIaXw1G5_4cA","Scoglio's Greentree","Foster Plaza
661 Andersen Dr, Bldg 7
Greentree
Pittsburgh, PA 15220","c(""Restaurants"", ""Italian"")","Pittsburgh","PA",9,"Greentree"
"i4O6QQe_gEr4aDSY5f4imA","Showcase BBQ","6800 Frankstown Ave
Homewood
Pittsburgh, PA 15208","c(""Soul Food"", ""American (Traditional)"", ""Barbeque"", ""Restaurants"")","Pittsburgh","PA",27,"Homewood"
"dvjl6OUHD0djaW-PkWwLig","Fredo's Delicatessen","1451 Potomac Ave
Dormont
Pittsburgh, PA 15216","c(""Delis"", ""Sandwiches"", ""Restaurants"")","Pittsburgh","PA",9,"Dormont"
"dT_epUexjLh7s7fTCy_cNw","Stone Pepper's Grill Bar","1614 Washington Rd
Pittsburgh, PA 15241","c(""Bars"", ""American (New)"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",18,"character(0)"
"KN7GkO-D-zksylS0eSRbkA","Wild Rosemary","1469 Bower Hill Rd
Pittsburgh, PA 15241","c(""American (New)"", ""Mediterranean"", ""Restaurants"")","Pittsburgh","PA",16,"character(0)"
"e5HRYpEIkyrKNR6yA2rnqQ","Trolley Barn Eatery","3360 Library Rd
Ste 4
Pittsburgh, PA 15234","c(""Breakfast & Brunch"", ""Diners"", ""Restaurants"")","Pittsburgh","PA",3,"character(0)"
"TDNiPnxtXA4i5W2kj5zeTg","Buon Giorno Cafe","6 Smithfield St
Downtown
Pittsburgh, PA 15222","c(""Food"", ""Coffee & Tea"", ""Restaurants"", ""Italian"")","Pittsburgh","PA",4,"Downtown"
"W0YoIQCjKGcEuAxjl2u8Ng","Sushi & Rolls","301 Grant St
Ste 3
Downtown
Pittsburgh, PA 15219","c(""Sushi Bars"", ""Restaurants"")","Pittsburgh","PA",11,"Downtown"
"PCESBlDd51uP3GoI3w0bww","Lucky Chinese Express","1687 Washington Rd Ste 3
Pittsburgh, PA 15228","c(""Chinese"", ""Restaurants"")","Pittsburgh","PA",3,"character(0)"
"KmmrH1A46m8K8r_-rwWL0A","Amazing Wok","2910 W Liberty Ave
Ste 1
Dormont
Pittsburgh, PA 15216","c(""Chinese"", ""Restaurants"")","Pittsburgh","PA",24,"Dormont"
"-zAzFnDCwBxXG-lVA4aq6g","Italian Oven Restaurant","5301 Grove Rd
Pittsburgh, PA 15236","c(""Restaurants"", ""Italian"")","Pittsburgh","PA",11,"character(0)"
"OKXu4LREh5xsUGxLVf5RRw","Eat'n Park Restaurant","1250 Banksville Rd
Banksville
Pittsburgh, PA 15216","c(""American (Traditional)"", ""American (New)"", ""Restaurants"")","Pittsburgh","PA",12,"Banksville"
"MyGH3O8q053OoJm5JikCRg","Packs & Dogs","223 Shiloh St
Mt. Washington
Pittsburgh, PA 15211","c(""Bars"", ""Hot Dogs"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",39,"Mt. Washington"
"rwvAcA9n0Zs8QBtZXs_TDQ","Aladdin's Eatery","630 Washington Rd
Pittsburgh, PA 15228","c(""Vegetarian"", ""Middle Eastern"", ""Vegan"", ""Restaurants"")","Pittsburgh","PA",53,"character(0)"
"3x3mBlMlfwFOVJtt2tr9gQ","Popeyes","1000 Pitt St
Pittsburgh, PA 15221","c(""Fast Food"", ""Southern"", ""Chicken Wings"", ""Restaurants"")","Pittsburgh","PA",3,"character(0)"
"jh1Ta5U4fk7OQ3AZVo9ihQ","Cafe At the Lofts","1001 Progress St
Troy Hill
Pittsburgh, PA 15212","c(""Delis"", ""Restaurants"")","Pittsburgh","PA",7,"Troy Hill"
"B1RSo17_ObaqySpqsOzIUw","Subway","4613 Centre Ave
Oakland
Pittsburgh, PA 15213","c(""Fast Food"", ""Sandwiches"", ""Restaurants"")","Pittsburgh","PA",5,"Oakland"
"I_LlnAQe7jGwO9rfjaDdLg","Peppi's","7619 1/2 Penn Ave
Point Breeze
Pittsburgh, PA 15221","c(""Sandwiches"", ""Restaurants"")","Pittsburgh","PA",13,"Point Breeze"
"nilhvDCyVBuv7gnNkPWZQg","Brookline Pub","734 Brookline Blvd
Brookline
Pittsburgh, PA 15226","c(""Pubs"", ""Bars"", ""American (Traditional)"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",11,"Brookline"
"9kdUXcx-0d93fEBqp4kcpg","Mateo's Cucina Italiana","718 Brookline Blvd
Brookline
Pittsburgh, PA 15226","c(""Restaurants"", ""Italian"")","Pittsburgh","PA",11,"Brookline"
"qp2rCB-qR-07G7oDbGOpOA","Eat 'n Park Restaurants","Edgewood Towne Ctr
Pittsburgh, PA 15203","c(""American (Traditional)"", ""Restaurants"")","Pittsburgh","PA",4,"character(0)"
"e28OcmhM_6xQZ9eSzMyGMA","Bistro To Go","415 E Ohio St
Ste A
North Side
Pittsburgh, PA 15212","c(""American (New)"", ""Sandwiches"", ""Salad"", ""Restaurants"")","Pittsburgh","PA",27,"North Side"
"aQhH3ulfs96PQgegDlGSuA","China Lin","5500 Butler St
Lawrenceville
Pittsburgh, PA 15201","c(""Chinese"", ""Restaurants"")","Pittsburgh","PA",7,"Lawrenceville"
"MTpI2V3O9sOp1WGeFwioDw","Qdoba Mexican Grill","1028 Freeport Rd
Pittsburgh, PA 15238","c(""Mexican"", ""Restaurants"")","Pittsburgh","PA",7,"character(0)"
"9-ajcNoEnO2ncMi6iiyKmA","Impressionz","6008 Broad St
East Liberty
Pittsburgh, PA 15206","c(""Caribbean"", ""Restaurants"")","Pittsburgh","PA",12,"East Liberty"
"kwzqUgmdq9ZopW7dN95gsQ","Chili's Grill & Bar","855 Freeport Rd
Pittsburgh, PA 15238","c(""American (Traditional)"", ""Tex-Mex"", ""Restaurants"")","Pittsburgh","PA",19,"character(0)"
"QR_Nmup1tRj1WwooAKePbg","Las Palmas Carniceria","700 Brookline Blvd
Brookline
Pittsburgh, PA 15226","c(""Mexican"", ""Restaurants"")","Pittsburgh","PA",110,"Brookline"
"gH9K3VJopFzy2vECjkgGKw","Pizza Bellino","5839 Forbes Ave.
Squirrel Hill
Pittsburgh, PA 15217","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",33,"Squirrel Hill"
"5reb2cEaziuyHOpnbh1XtA","Braddock's Pittsburgh Brasserie","107 6th St
Downtown
Pittsburgh, PA 15222","c(""American (New)"", ""Restaurants"")","Pittsburgh","PA",76,"Downtown"
"R924yJNNRIbkQ2ju1M5NWg","Jeet","4200 Penn Ave
Bloomfield
Pittsburgh, PA 15224","c(""Food"", ""Coffee & Tea"", ""Creperies"", ""Restaurants"")","Pittsburgh","PA",27,"Bloomfield"
"D_f7PL14YDjmfMIeTQ8ApA","Istanbul","4130 Butler St
Lawrenceville
Pittsburgh, PA 15201","c(""Restaurants"", ""Middle Eastern"", ""Turkish"")","Pittsburgh","PA",9,"Lawrenceville"
"l7a1PV54bpZlYtI7vrVtHw","Vocelli Pizza of Dormont","3060 W Liberty Ave
Dormont
Pittsburgh, PA 15216","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",4,"Dormont"
"HHYSvEjbhYAFghUsC66QEw","Salem's Market & Grill","Strip District
2923 Penn Ave
Strip District
Pittsburgh, PA 15201","c(""Delis"", ""Indian"", ""Mediterranean"", ""Restaurants"")","Pittsburgh","PA",64,"Strip District"
"0O5yuql5sNG1L_bpHb553g","Vinny's","618 Brookline Blvd.
Brookline
Pittsburgh, PA 15226","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",10,"Brookline"
"8lTyozmJa3DhTVV8srdXIw","Sojourn Catering & Deli","2350 Noblestown Rd
West End
Pittsburgh, PA 15205","c(""Diners"", ""Restaurants"")","Pittsburgh","PA",8,"West End"
"rVn047LHt3nVVIJhb8_7kA","Hot Franks","2701 Penn Ave
Strip District
Pittsburgh, PA 15222","c(""Sandwiches"", ""Restaurants"")","Pittsburgh","PA",12,"Strip District"
"UYMGp9dk8ljgvum5xOSz0g","Big Mama's House of Southern Cuisine","961 Liberty Ave
Downtown
Pittsburgh, PA 15201","c(""Soul Food"", ""Southern"", ""Barbeque"", ""Restaurants"")","Pittsburgh","PA",11,"Downtown"
"WjLtEWGvPSIfwMZXUMHX8g","Rivertowne","337 N Shore Dr
North Side
Pittsburgh, PA 15212","c(""Pubs"", ""Bars"", ""American (New)"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",59,"North Side"
"8MQoAj0bqEmGgJkRi14HtA","Mi Ranchito","346 Atwood St
Oakland
Pittsburgh, PA 15213","c(""Bars"", ""Mexican"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",14,"Oakland"
"MDcUrIxoRp6rlPAmyzpWQg","WG Grinders","4765 Liberty Ave
Bloomfield
Pittsburgh, PA 15224","c(""Sandwiches"", ""Restaurants"")","Pittsburgh","PA",8,"Bloomfield"
"RtKC65-4gqzEkRfK2D5pRA","Moonlite Express","Margaret Morrison/Forbes Ave
CMU Campus in front of Sorority Row
Oakland
Pittsburgh, PA 15213","c(""Food"", ""Ethnic Food"", ""Restaurants"", ""Food Stands"", ""Specialty Food"")","Pittsburgh","PA",6,"Oakland"
"O3PnM1fH8vqDpk-kzYqh5A","Cannon Coffee","802 Brookline Blvd
Brookline
Pittsburgh, PA 15226","c(""Food"", ""Coffee & Tea"", ""Sandwiches"", ""Restaurants"")","Pittsburgh","PA",32,"Brookline"
"bUmnZJ1DjtDP2_qb2M62mg","E2","5904 Bryant St
Highland Park
Pittsburgh, PA 15206","c(""Restaurants"", ""Italian"")","Pittsburgh","PA",136,"Highland Park"
"Rht_xxtVzTJK2IgrrXmppw","Habitat Restaurant","510 Market St
Downtown
Pittsburgh, PA 15222","c(""American (New)"", ""Restaurants"")","Pittsburgh","PA",102,"Downtown"
"AKxafA8O3AeJl7iQs--XFg","Shiraz Kabob and Hookah","4709 Centre Ave
Bloomfield
Pittsburgh, PA 15213","c(""Persian/Iranian"", ""Mediterranean"", ""Restaurants"")","Pittsburgh","PA",12,"Bloomfield"
"X4XG6aBH3WsIWIiA0BtHnA","Chick-Fil-A","1209 Cathedral of Learning
University of Pittsburgh
Oakland
Pittsburgh, PA 15260","c(""Fast Food"", ""American (Traditional)"", ""Restaurants"")","Pittsburgh","PA",3,"Oakland"
"IsRmA4DqEE_xjw8y6KuObA","Moonlight Truck Food","Margaret Morrison St
Squirrel Hill
Pittsburgh, PA 15213","c(""Food"", ""Food Stands"", ""Food Trucks"", ""Restaurants"")","Pittsburgh","PA",6,"Squirrel Hill"
"k8Vih-WEeO5Jmilhbm2xmg","Sharp Edge Bistro Penn","922 Penn Ave
Downtown
Pittsburgh, PA 15222","c(""Bars"", ""Restaurants"", ""Pubs"", ""Nightlife"", ""American (New)"", ""Belgian"")","Pittsburgh","PA",137,"Downtown"
"6mRBnYezWvuf5cfkmcLAiA","Sababa Middle Eastern Grill","2121 Murray Ave
Squirrel Hill
Pittsburgh, PA 15217","c(""Middle Eastern"", ""Restaurants"")","Pittsburgh","PA",28,"Squirrel Hill"
"NjWAVjMxUwOqnpOOQL71QA","La Gourmandine Bakery & Pastry Shop","4605 Butler St
Lawrenceville
Pittsburgh, PA 15201","c(""Bakeries"", ""Food"", ""French"", ""Restaurants"")","Pittsburgh","PA",191,"Lawrenceville"
"uWFJ9sXRSVznO6fCTKOSiw","Carnegie Café","4400 Forbes Ave
Oakland
Pittsburgh, PA 15213","c(""Soup"", ""American (New)"", ""Sandwiches"", ""Restaurants"")","Pittsburgh","PA",5,"Oakland"
"XanrfoWIqH30w2caNLef1A","Curry Away","247 Edgewood Ave
Pittsburgh, PA 15218","c(""Thai"", ""Restaurants"")","Pittsburgh","PA",30,"character(0)"
"V053Fm3xoCyxoh1lAgDKJg","Pastitsio","3716 Butler St
Lawrenceville
Pittsburgh, PA 15201","c(""Food"", ""Greek"", ""Street Vendors"", ""Mediterranean"", ""Restaurants"")","Pittsburgh","PA",47,"Lawrenceville"
"XxhYW_KQwQk7As-2sVelhQ","Lesvos Gyros","1502 E Carson St
South Side
Pittsburgh, PA 15203","c(""Greek"", ""Restaurants"")","Pittsburgh","PA",26,"South Side"
"-Mh44q324VW8mpxIdH_HPw","Spoon","134 S Highland Ave
East Liberty
Pittsburgh, PA 15206","c(""American (New)"", ""Restaurants"")","Pittsburgh","PA",179,"East Liberty"
"8ZKrJs_z1Wfbb9yHKrwinQ","Tavern 245","245 Fourth Ave
Downtown
Pittsburgh, PA 15222","c(""American (New)"", ""Restaurants"")","Pittsburgh","PA",38,"Downtown"
"QKwiZHue-zk1SGzMzQrpjA","Fazio's Pizza","4028 Penn Ave
Bloomfield
Pittsburgh, PA 15224","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",28,"Bloomfield"
"4QCmB6snreW09yWXXpZE2A","Primanti Brothers","4501 Steubenville Pk
Pittsburgh, PA 15205","c(""Sandwiches"", ""Restaurants"")","Pittsburgh","PA",8,"character(0)"
"PrIU_mB8vhcIfQj5T1XBfg","The Mintt","3033 Banksville Rd
Banksville
Pittsburgh, PA 15216","c(""Indian"", ""Restaurants"")","Pittsburgh","PA",55,"Banksville"
"m7lbAuf32td7q6w4YxImlw","Genoa Pizza & Bar","111 Market St
Downtown
Pittsburgh, PA 15222","c(""Food"", ""Food Delivery Services"", ""Italian"", ""Pizza"", ""Restaurants"")","Pittsburgh","PA",16,"Downtown"
"3ob9ayBETS6z3cn6Hugz7g","Elements Contemporary Cuisine","444 Liberty Ave
Downtown
Pittsburgh, PA 15222","c(""American (New)"", ""Restaurants"")","Pittsburgh","PA",45,"Downtown"
"WjUbSGtEShwpXZQFiEtD-w","Lin's Asian Fusion","2018 E Carson St
South Side
Pittsburgh, PA 15203","c(""Asian Fusion"", ""Restaurants"")","Pittsburgh","PA",40,"South Side"
"KnuN84OxoZeEIfFwBd8zbg","Tavern 51","4604 Clairton Blvd
Pittsburgh, PA 15236","c(""Bars"", ""American (New)"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",8,"character(0)"
"p1Wb4mEH04qrUMfmPepFzw","Salt Of The Earth","5523 Penn Ave
Garfield
Pittsburgh, PA 15206","c(""American (Traditional)"", ""Restaurants"")","Pittsburgh","PA",256,"Garfield"
"YhBJajLay4nmbOqGsn_6aA","Lucky Dragon Chinese Restaurant","5100 Butler St
Lawrenceville
Pittsburgh, PA 15201","c(""Chinese"", ""Restaurants"")","Pittsburgh","PA",8,"Lawrenceville"
"kg4AP5am_IUczgp1neOvMw","BRGR","5997 Penn Cir S
Shadyside
Pittsburgh, PA 15206","c(""Burgers"", ""American (Traditional)"", ""Restaurants"")","Pittsburgh","PA",273,"Shadyside"
"aPX8nQb_Y8L34yKrbfUJ4g","Yen's Gourmet","6123 Penn Ave
East Liberty
Pittsburgh, PA 15206","c(""Chinese"", ""Restaurants"")","Pittsburgh","PA",17,"East Liberty"
"-Xl2R863UWrQEyp4dSzMaA","Coriander India Grill","2201 Murray Ave
Squirrel Hill
Pittsburgh, PA 15217","c(""Indian"", ""Restaurants"")","Pittsburgh","PA",70,"Squirrel Hill"
"30yHpGZufQvUkATZPv5wEw","Osaka","2101 Green Tree Rd
Pittsburgh, PA 15220","c(""Sushi Bars"", ""Restaurants"")","Pittsburgh","PA",23,"character(0)"
"WWbPM20A8agePy7-X_6AlA","Brasserie 33","5863 Ellsworth Ave
Shadyside
Pittsburgh, PA 15232","c(""French"", ""Restaurants"")","Pittsburgh","PA",76,"Shadyside"
"orUFgCDq1ussIF89g6piIA","Pho Van","2120 Penn Ave
Strip District
Pittsburgh, PA 15222","c(""Vietnamese"", ""Restaurants"")","Pittsburgh","PA",94,"Strip District"
"XAq59EnXvV_6y7HbDOJdTg","Mauramori Cafe","5202 Butler St
Lawrenceville
Pittsburgh, PA 15201","c(""Breakfast & Brunch"", ""Restaurants"")","Pittsburgh","PA",24,"Lawrenceville"
"VQDqKpJ3Qa4Cso1Wuk92UA","Pizza Romano","219 Atwood St
Oakland
Pittsburgh, PA 15213","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",8,"Oakland"
"Oq01QS2G1OvCsunccVSgxQ","Green Pepper","2020 Murray Ave
Squirrel Hill
Pittsburgh, PA 15217","c(""Korean"", ""Restaurants"", ""Karaoke"", ""Nightlife"")","Pittsburgh","PA",73,"Squirrel Hill"
"x1EtuyQAd1NcJ-Esvtop3w","SLICE on Broadway","2128 Broadway Ave
Beechview
Pittsburgh, PA 15216","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",27,"Beechview"
"vpr2y1e3VFRSg6UszEuc0A","Papa Da Vinci","3526 Blvd of the Allies
Oakland
Pittsburgh, PA 15213","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",21,"Oakland"
"R9Tll6IKpJtYcsbEv7edCA","IHOP","4656 Browns Hill Rd
Squirrel Hill
Pittsburgh, PA 15217","c(""Breakfast & Brunch"", ""Restaurants"")","Pittsburgh","PA",32,"c(""Squirrel Hill"", ""Hazelwood"")"
"X1oJUKkk9Dw2DJnGbSw32w","Claudio's Pizzeria & Ristorante","1883 Painter's Run Rd
Pittsburgh, PA 15241","c(""Caterers"", ""Restaurants"", ""Event Planning & Services"", ""Italian"")","Pittsburgh","PA",11,"character(0)"
"yCyLqBX3aujcR0SeIuxSWw","Chipotle Mexican Grill","211 Forbes Ave
Downtown
Pittsburgh, PA 15222","c(""Fast Food"", ""Mexican"", ""Restaurants"")","Pittsburgh","PA",26,"Downtown"
"pXS-IJlwDMgH7Xn_PdNY3w","Pad Thai Express","4422 Bigelow Blvd
Oakland
Pittsburgh, PA 15213","c(""Food"", ""Thai"", ""Food Trucks"", ""Restaurants"")","Pittsburgh","PA",5,"Oakland"
"NokbsnddUVEAS0IiVjHgSA","Taste of Art @ Art Institute of Pittsburgh","420 Blvd of Allies
Downtown
Pittsburgh, PA 15222","c(""American (Traditional)"", ""Restaurants"")","Pittsburgh","PA",3,"Downtown"
"RMrdI5noVh3-b7NM48PcVg","India on Wheels","4422 Bigelow Blvd
Oakland
Pittsburgh, PA 15213","c(""Food"", ""Indian"", ""Food Trucks"", ""Restaurants"")","Pittsburgh","PA",21,"Oakland"
"YOMMA4fsL4_SaPaPyA7sFg","Penn Avenue Fish Company","308 Forbes Ave
Downtown
Pittsburgh, PA 15222","c(""Seafood"", ""Sushi Bars"", ""Restaurants"")","Pittsburgh","PA",67,"Downtown"
"OuF38B4zLRcZAKpFRUYDuA","New China Inn","4609 Centre Ave
Oakland
Pittsburgh, PA 15213","c(""Chinese"", ""Restaurants"")","Pittsburgh","PA",11,"Oakland"
"jetVJScqUDj_bl6RzlNlnw","City Oven","3025 Banksville Rd
Banksville
Pittsburgh, PA 15216","c(""Pizza"", ""Sandwiches"", ""Restaurants"")","Pittsburgh","PA",9,"Banksville"
"BjpdWfjpMtyRL_ZApzarDQ","Sal's New York Pizzeria","1322 E Carson St
South Side
Pittsburgh, PA 15203","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",14,"South Side"
"tJjC4MA0H_nWZUBpvgtLxw","Pi Coal Fired Pizza","1707 E Carson St
South Side
Pittsburgh, PA 15203","c(""Bars"", ""Pizza"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",28,"South Side"
"Nwo25wdokkG37VMUfmqNVg","Mexico City","2212 E Carson St
South Side
Pittsburgh, PA 15203","c(""Mexican"", ""Restaurants"")","Pittsburgh","PA",5,"South Side"
"XZK4N683_sPkQ2MYyafD3Q","Kaleidoscope Café","108 43rd St
Lawrenceville
Pittsburgh, PA 15201","c(""American (New)"", ""Cafes"", ""Restaurants"")","Pittsburgh","PA",94,"Lawrenceville"
"CnKQgNyBmIvTE7zfegmV7Q","Savoy","2623 Penn Ave
Strip District
Pittsburgh, PA 15222","c(""Wine Bars"", ""Bars"", ""American (New)"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",65,"Strip District"
"I522MkH30yljSdZlQ1t4VA","Nathan's Famous","305 Wood St
Downtown
Pittsburgh, PA 15222","c(""Hot Dogs"", ""Restaurants"")","Pittsburgh","PA",6,"Downtown"
"zQ5rJZ9JOhEOsFYLkO7qUg","Someone Else's Bar","3841 Willow Ave
Pittsburgh, PA 15234","c(""Bars"", ""American (Traditional)"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",21,"character(0)"
"X7844DdJO4y2oVbcpxD-NA","Winghart's Burger & Whiskey Bar","5 Market Sq
Downtown
Pittsburgh, PA 15222","c(""Burgers"", ""Bars"", ""Pizza"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",246,"Downtown"
"YYNqf7ZjlYVjlmv_xLqCjw","Andora","1928 Cochran Rd
Pittsburgh, PA 15220","c(""American (Traditional)"", ""Restaurants"")","Pittsburgh","PA",8,"character(0)"
"wIjmB5CiYQLxt9SLkZ_kXw","Vocelli Pizza","617 Brownsville Rd
Knoxville
Pittsburgh, PA 15210","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",5,"Knoxville"
"x8GTTMIAtUJ5EsIMnsOacQ","Burgatory","Waterworks Mall
932 Freeport Rd
Pittsburgh, PA 15238","c(""Burgers"", ""American (New)"", ""Restaurants"")","Pittsburgh","PA",325,"character(0)"
"v3MGJBF1Mc61KwgqiIY-uA","Park Bruges","5801 Bryant St
Highland Park
Pittsburgh, PA 15206","c(""Belgian"", ""Restaurants"")","Pittsburgh","PA",141,"Highland Park"
"hP9Wr6nT0Z4Zf8Fm_merqg","The Lexus Club","Consol Energy Center
1001 5th Ave
Downtown
Pittsburgh, PA 15219","c(""American (New)"", ""Event Planning & Services"", ""Venues & Event Spaces"", ""Restaurants"")","Pittsburgh","PA",3,"Downtown"
"SdFvvjkdU_U-yD6cK6-ktA","Opa! Greek-American Cuisine","1230 Grove Rd
Pittsburgh, PA 15234","c(""Greek"", ""American (Traditional)"", ""Restaurants"")","Pittsburgh","PA",4,"character(0)"
"ewN984Rvux04uuQFrGu7mw","Waffallonia","1707 Murray Ave
Squirrel Hill
Pittsburgh, PA 15217","c(""Food"", ""Desserts"", ""Breakfast & Brunch"", ""Ice Cream & Frozen Yogurt"", ""Restaurants"")","Pittsburgh","PA",154,"Squirrel Hill"
"-JDr48-qoIdHB53femKgzg","Lezzet","416 Semple St
Oakland
Pittsburgh, PA 15213","c(""Restaurants"", ""Mediterranean"", ""Turkish"")","Pittsburgh","PA",3,"Oakland"
"9oeMdTVt0VeI-enjBpKBiQ","Daphne Cafe","5811 Ellsworth Ave
Shadyside
Pittsburgh, PA 15232","c(""Turkish"", ""Mediterranean"", ""Restaurants"")","Pittsburgh","PA",55,"Shadyside"
"oUSaIQjEbGumE9VjHYtaFg","Rocky's","4759 Liberty Ave
Bloomfield
Pittsburgh, PA 15224","c(""Restaurants"", ""Mexican"", ""Sandwiches"", ""Italian"")","Pittsburgh","PA",8,"Bloomfield"
"-vI0zsfDrJfTjD7OXoQJvQ","Bite Bistro","565 Lincoln Ave
Bellevue
Pittsburgh, PA 15202","c(""American (New)"", ""Restaurants"")","Pittsburgh","PA",15,"Bellevue"
"39zsyVps1bjZH-Seunc5OA","Wheel House","777 Casino Dr
North Side
Pittsburgh, PA 15212","c(""American (Traditional)"", ""Restaurants"")","Pittsburgh","PA",15,"North Side"
"6THckpNEt8VlGpYgC_4JcQ","NOLA","24 Market Sq
Downtown
Pittsburgh, PA 15222","c(""Cajun/Creole"", ""Restaurants"")","Pittsburgh","PA",225,"Downtown"
"uhzaOsN0i5PNteypm26BfQ","Pure & Simple Bistro","1910 Settlers Ridge Center Dr
Downtown
Pittsburgh, PA 15205","c(""Kosher"", ""American (New)"", ""Restaurants"")","Pittsburgh","PA",4,"Downtown"
"uLF_5mPsX2fuNvBVWDMvnQ","Other Place","2500 Swallow Hill Rd
Pittsburgh, PA 15243","c(""Pizza"", ""Restaurants"")","Pittsburgh","PA",3,"character(0)"
"pMBxvWFY03Z95jNVUVWGwg","Local Bar + Kitchen","1515 E Carson St
South Side
Pittsburgh, PA 15203","c(""Burgers"", ""Bars"", ""American (New)"", ""Nightlife"", ""Restaurants"")","Pittsburgh","PA",80,"South Side"
